track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4,"Aye, aye, aye, aye
Ooh, ooh, ooh, ooh
Aye, aye
Ooh, ooh, ooh, ooh

Needless to say, I keep her in check
She was all bad-bad, nevertheless
Callin' it quits now, baby, I'm a wreck
Crash at my place, baby, you're a wreck

Needless to say, I'm keepin' her in check
She was all bad-bad, nevertheless
Callin' it quits now, baby, I'm a wreck
Crash at my place, baby, you're a wreck

Thinkin' in a bad way, losin' your grip
Screamin' at my face, baby don't trip
Someone took a big L, don't know how that felt
Lookin' at you sideways, party on tilt"
2QqJTIlGKRLJC3onkavYEz,0.752,0.673,10,-5.792,0,0.153,0.0538,0,0.133,0.35,164.009,163902,4,"Mm-mm-mm, mm-mm-mm
(Hit-Boy)
Mm-mm-mm, mm-mm-mm

Natural born hustler, n-, stuntin' is my strong suit
Flexin' with a hundred cash, look at what these songs do
Gangster and a baller, baby, I do what I want to
I be with some steppers, I don't care 'bout what you gon' do

Wet sh- like the Warriors, all my n- gon' shoot
He gon' have to take a loss, some my n- gone too
I know a bad-bad and I'm who she belong to
I just picked a Cuban up from Wafi, b-, these stones new

Dolce & Gabbanas on my feet and these my favorite pair
Got a lot to lose, still can't be scared to take it there
I was in them slums, sh- get dreadful like some Haitian hair
I come from that zoo, it's just cobras, pigs, and apes in there

1300 block, b-, I caught my last cases there
Ain't no second chances in this sh-, so we can't play it fair"
4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480,4,"I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

Water pouring down from the ceiling
I knew this would happen, still hard to believe it
Maybe I'm dramatic, I don't wanna seem it
I don't wanna panic

I'm a sad girl in this big world, it's a mad world
All of my friends know what's happened, you're a bad thing (Ah)

I know I fucked up, I'm just a loser"
4CNcRgjGw1v9VQaTaytdnD,0.609,0.757,2,-5.605,1,0.119,0.299,0,0.63,0.379,128.022,180129,4,"Many times, I wished you were
Here
Through the velvet shadows of
Of my dreams
Many times, I wished you wear near, Through the darkness as it came,
But it seems
That you, you never said what I
Needed to hear

Just tell me you love me,
Whisper words I so long to hear"
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4,
3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,197760,4,"Pull up with a stick, I pull up with a stick
I pull up with a pink toe, I'm whippin', she suckin' this dick
I put some diamonds on her toes, let that hoe know that I'm rich
We was used to pullin' kick doors (That money go for Myles)

I've been gettin' it since a toddler, I keep dollars on my head
Bein' a real one is my model, handle my problems, I ain't scared
I put Prada on my collar 'cause she proud of what I said
I'm a leader, I got 'em followin' my footsteps like the feds
I shoot like I'm Montana, chopper bullets make 'em shed, uh
Black on black new Phantom, in the backseat sippin' red, uh
Bitch, I'm from Atlanta where these hoes ride the dick like peg, yeah
Condo like the pharmacy, I got codeine in my fridge, pour up

My bro on a steamin' stove, cookin' crack like grits
Got this vibe on her tippy toes, strokin' her in a pent'
LA live, I'm stayin' at the Loews with this Hollywood bitch
Got a nine and a snubnose, can't wait to let it hit (Hit)

Pull up with a stick, I pull up with a stick
I pull up with a pink toe, I'm whippin', she suckin' this dick
I put some diamonds on her toes
Let that hoe know that I'm rich (Let that hoe know that I'm rich)
We was used to pullin' kick doors
You could still call it a lick (Lick)"
3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4,"I don't wanna break up
I don't wanna be friends
I don't wanna leave you with just enough pretend

The more I'm thinking of it
I'm sure I'm being honest
I shoudla come out to you earlier

Now that I've been thinking about telling you some things about me
You don't know
I don't know
Now that I've been thinking bout the time you used to dance for me
You don't know"
3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,"Oh boy, you ain't done one
Ayy
Ayy
Woo
Ayy
Yeah, yo

Yes sir
Come on

Ayy, I'm the highest in the room
Wrap the gas up, no cocoon
Headin' to the top, no comin' down soon
The way I hit the world, you can call it abuse
All these nigga funny but I am not amused
Carry this weight on my back like a mule
Monkey see, monkey do, but I'm immune to the hate
These niggas pursue, I come on hard like a typhoon

Sweep her off her feet like a broom
Always in the field, here comes the boom
Give it my all but the minimal
Spit and kick the asphalt, toast to my niggas
Haters be talkin' loud, but I ain't never hearin' 'em
My dogs couldn't touch me, like I put the fear in 'em
Big body tellin' us how we're steerin' 'em
Even when I make a deal, never ask was I into him

Yeah, feel what I'm sayin'?
When I'm in that zone I can go supersound
Fire in the bush, smoke finna kush
Sting it's okay like a bih, even after all the love making, yeah"
3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4,"I don't really wanna go
I don't really wanna stay
But I really hope and pray
Can we get it together?
Get it together
Mustard on the beat, hoe

I put the new Forgis on the Jeep
I trap until the, bloody bottoms is underneath
'Cause all my niggas got it out the streets
I keep a hundred racks inside my jeans
I remember hittin' the mall with the whole team
Now a nigga can't answer calls 'cause I'm ballin'
I was wakin' up gettin' racks in the mornin'
I was broke, now I'm rich, these niggas salty

All this designer on my body got me drip, drip, ayy
Straight up out the Yajects, I'm a big Crip
If I got a pint of lean, I'ma sip, sip
I run the racks up with my queen like London and Nip
But I got rich on all these niggas, I didn't forget, back
I had to go through the struggle, I didn't forget that
I hop inside of the Maybach and now I can sit back
These bitches know me now 'cause I got them big racks

'Cause I'm gettin' money now, I know you heard that"
017PF4Q3l4DBUiWoXk4OWT,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,4,"Why they break my heart? Oh
Why the break it? Ooh

They got ham around them and they break my heart
Tryna break me? Say no more, 'cause it ain't worth the pain no more
Flashin' all my Rollie if they break my heart
Struttin' on my net, ice run through my veins
I go slow, incredible I fell of the ledge
Got my ham already when they come on the sled
Talkin' down on me but they won't break my heart
It's too late for that because I've been too broke
And I won't take it no more

Break my heart, I got iron on my body
And I shot love in the face
I've had so much blood and I'll share a little taste
Now I'm on my knees I need forgiveness, girl I pray

That's just how it goes
They get and then they go
You're rich and then you broke
I'ma savage in my bones"
1IWNylpZ477gIVUDpJL66u,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,157707,4,"Sour candy endings
Coffee stains but where?
Oh I'm so tangled up in my
Big sunglasses and bed hungry second day fare

No we went under, the weight was too much to carry on
I felt the thunder
Mister don't look so scared
I never knew, I never knew
That I could be so sad we went under

I've been very cautious
Trying numbness instead of pain"
07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4,"Mustard on the beat, ho
Shawty made that ass clap, she don't need no applause
High fashion like Goyard
G-Wagen or the Rover?
I put some ice on you 'cause you got a cold heart
I know I gotta keep my shawty on go, go, go
Drop that ass to the floor-floor, yeah
Ahh, woah
You ain't gotta deal with none of these niggas no more
If we hop in the Benz is that okay?
Is it okay if I call you my Prada bae?
I ain't no player, I just got a lot of baes
But let me tell you, I like you a lot, bae
I wanna start at the top and the bottom, bae
Know you want the shoe with the red on the bottom, bae
You know I like when you ride at the top, bae
She want Chane'-ne', Dio'-o'
I'm only doin' cash, I don't need promo
I pull up to the high rise, I'm in the four-four
Inside cocoa
If I got a feeling, I keep it inside my heart
And I keep a Patek, too, 'cause I don't do facades"
7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,
3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4,"Wanna believe, wanna believe
That you don't have a bad bone in your body
But the bruises on your ego make you go wild, wild, wild, yeah
Wanna believe, wanna believe
That even when you're stone cold, you're sorry
Tell me why you gotta be so outta your mind, yeah
I know you're chokin' on your fears
Already told you I'm right here
I will stay by your side every night
I don't know why you hide from the one
You close your eyes to the one
Mess up and lie to the one that you love
When you know you can cry to the one
Always confide in the one
You can be kind to the one that you love
Ah"
6Hj9jySrnFppAI0sEMCZpJ,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5,"Man, what? (Haha)
This shit funny
I was like, ""Oof this Hennessy strong as fuck, boy""

She told me put my heart in the bag (In the bag)
And nobody gets hurt (Nobody)
Now I'm running from her love, I'm not fast (Fast)
So I'm making it worse (Making it worse)
Now I'm digging up a grave, from my past
I'm a whole different person (A whole different person)
It's a gift and a curse (A gift and a curse)
But I cannot reverse it

I can't reverse it
It was a gift and a curse
And now I'm drinking too much, so I'ma talk with a slur
Last time I saw you it ended in a blur
I woke up in a hearse
She said, ""You loved me first"" (First)
One thing my dad told me was,
""Never let your woman know when you're insecure""
So I put Gucci on the fur"
62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4,"I love you, baby, and if it's quite all right
I need you, baby, to warm these lonely nights
I love you, baby
Trust in me when I say

I love you, baby, and if it's quite all right
I need you, baby, to warm these lonely nights
I love you, baby
Trust in me when I say

I love you, baby

I love you, baby

I love you, baby, and if it's quite all right"
6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4,"Oh-oh, oh-oh
Yeah

Uh, I say, uh

I don't need no molly to be savage, uh
When I'm on that molly, I feel savage, uh, uh
She the definition of a bad bitch
Stole her, I'm the definition of a bandit, uh, ayy
I don't need no molly to be savage, uh, ayy
But when I'm on the molly, I feel savage
Ayy, my girl the definition of a bad bitch
Stole her heart, I'm the definition of a bandit

Put the Percs down and picked up the jiggas, jiggas, jiggas
Tommy in the fucking Tommy Hilfiger, 'figer, 'figer
That Tommy hit a nigga, Tommy Hilfiger, fuck niggas
I'm nice, when I'm high off the pills, I'ma fuck with her
I don't smoke skunk, but tonight I'm getting stuck, nigga
Pour the codeine up and put some molly in the cup with it
I know she a freak, uh-huh, she gon' fuck with it
She my velcro, uh-huh, guess I'm stuck with her
"
4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,179867,4,"You call me on the telephone, you feel so far away
You tell me to come over, there's some games you want to play
I'm walking to your house, nobody's home
Just me and you and you and me alone
We're just playing hide and seek
It's getting hard to breathe under the sheets with you"
2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4,"I fell by the wayside like everyone else
I hate you, I hate you, I hate you but I was just kidding myself
Our every moment, I start to replace
'Cause now that they're gone,
All I hear are the words that I needed to say

When you hurt under the surface
Like troubled water running cold
Well, time can heal but this won't

So, before you go
Was there something I could've said
To make your heart beat better?
If only I'd've known you had a storm to weather
So, before you go
Was there something I could've said
To make it all stop hurting?
It kills me how your mind can make you feel so worthless"
7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"Hey mum can i have some coffee i got business to handle
Yeeh
I will be back
Mama go hard naenda next level"
11VApNQCWLJdzxWrlmwzUa,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,206221,4,"Yeah, you know it
Mmm, this the remix
Doja, rrr

Day to night to morning
Keep with me in the moment
I'd let you had I known it
Why don't you say so?

Didn't even notice
No punches there to roll with
You got to keep me focused
You want it? Say so (uh)

Every time I take a break, the game be so boring
Pretty like Naomi, Cassie, plus Lauren
Spittin' like Weezy, Foxy, plus Lauryn
Ball like the Rams, see, now that's Gordon
They don't understand the bag talk, I'm foreign
When they think they top the queen, they start fallin'
Word to my ass shots, I'm so cheeky
Got 'em tryna palm my ass like young Keke

Yes, I'm ghetto, word to Gepetto
Plus I'm little, where's my stiletto?
Tell Mike Jordan, send me my Retros
Used to be bi, but now I'm just hetero
Ain't talkin' medicine, but I made him morphine
Ever since I put the cookie on quarantine
He know this thing A-1 like a felony
All he gotta do is say the word like a spelling bee

Day to night to morning"
1rgnBhdG2JDFTbYkYRZAku,0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755,4,"They say, ""Oh my God, I see the way you shine""
Take your hand, my dear, and place them both in mine
You know you stopped me dead when I was passing by
And now I beg to see you dance just one more time
Ooh, I see you, see you, see you every time

And oh my, I, I, I, I like your style"
4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,"They're rotting my brain, love
These hoes are the same

I admit it, another hoe got me finished
Broke my heart, oh no, you didn't
Fuck sippin', I'ma down a whole bottle
Hard liquor, hard truth, can't swallow
Need a bartender, put me out of my sorrow
Wake up the next day in the Monte Carlo
With a new woman, tell me she from Colorado
And she love women, she'll be gone by tomorrow

Who am I kiddin'?
All this jealousy and agony that I sit in
I'm a jealous boy, really feel like John Lennon
I just want real love, guess it's been a minute"
